instruction,response,label,__index_level_0__
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new study suggests that regular exercise can improve memory and cognitive function in older adults.,positive,fin,721.0
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. The company announced a new sustainability initiative to reduce carbon emissions by 50% within the next five years.,positive,fin,722.0
"What is the sentiment of this book review? Please choose an answer from {negative/neutral/positive}. The plot was engaging and the characters were well-developed, making it a captivating read.",positive,fin,723.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has received rave reviews for its delicious food and excellent service.,positive,fin,724.0
Identify the main theme of this article and summarize it in one sentence. The article discusses the impact of climate change on wildlife habitats and emphasizes the importance of conservation efforts to protect endangered species.,The main theme of the article is the impact of climate change on wildlife habitats and the importance of conservation efforts to protect endangered species.,fin,725.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone boasts a sleek design and powerful features, making it a top contender in the market.",positive,fin,726.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The acting and cinematography in this film are top-notch, but the plot feels disjointed and lacks a strong resolution.",mixed,fin,727.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This blender exceeded my expectations with its powerful motor and easy-to-clean design.,positive,fin,728.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model XYZ has a sleek design and impressive features, but some users have reported issues with battery life.",neutral,fin,729.0
"What is the sentiment of this article? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The latest report on global economic growth forecasts a significant slowdown in the upcoming quarter due to supply chain disruptions and rising inflation. However, some analysts remain optimistic about a potential rebound in the second half of the year.",moderately negative,fin,730.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model XYZ boasts a sleek design and powerful features, but some users have reported issues with battery life.",positive,fin,731.0
What is the sentiment of this message? Please choose an answer from {negative/neutral/positive}. The company announced a new partnership with a leading technology provider to enhance its digital capabilities.,positive,fin,732.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner is lightweight and easy to maneuver, but its suction power could be stronger.",neutral,fin,733.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla announces record-breaking profits for Q3, exceeding market expectations.",positive,fin,734.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model boasts a sleek design and improved camera features.,positive,fin,735.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a high-quality camera and long-lasting battery life.,positive,fin,736.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Apple unveils new iPhone models with enhanced camera features,positive,fin,737.0
What is the sentiment of this blog post? Please choose an answer from {negative/neutral/positive}. The article discusses the impact of climate change on agriculture and suggests potential solutions to mitigate its effects.,positive,fin,738.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The acting in this film was superb, but the plot felt predictable.",neutral,fin,739.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The global economy is experiencing a slowdown due to supply chain disruptions and rising inflation concerns.,negative,fin,740.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a longer battery life and improved camera quality.,positive,fin,741.0
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The cinematography in this film is breathtaking and the acting performances are top-notch.,positive,fin,742.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone features a larger screen and improved camera capabilities.,positive,fin,743.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone model has been highly anticipated by tech enthusiasts around the world.,positive,fin,744.0
"What is the sentiment of this customer review? Please choose an answer from {negative/neutral/positive}. The product exceeded my expectations in terms of quality and performance, I would definitely recommend it to others.",positive,fin,745.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The latest research on climate change suggests that urgent action is needed to prevent catastrophic consequences for the planet.,positive,fin,746.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Global oil prices rise after OPEC agrees to production cuts,positive,fin,747.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a cozy ambience and serves delicious food.,positive,fin,748.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone has a sleek design and impressive features, making it a great value for the price.",positive,fin,749.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company reported lower-than-expected earnings for the quarter, leading to a drop in its stock price.",negative,fin,750.0
What is the sentiment of this text? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has received rave reviews from food critics and customers alike.,positive,fin,751.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner has excellent suction power and is very easy to use.,positive,fin,752.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The cinematography and performances were exceptional, but the plot felt predictable.",positive,fin,753.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone has a sleek design and impressive camera features.,positive,fin,754.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced a new partnership with a major retail chain to expand its distribution network.,neutral,fin,755.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality is excellent, but the battery life could be better.",positive,fin,756.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. This product exceeded my expectations and I would highly recommend it to others.,positive,fin,757.0
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}.,neutral,fin,758.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and impressive camera quality.,positive,fin,759.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality is amazing, but the battery life could be better.",positive,fin,760.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new iPhone model is expected to have significant improvements in camera quality and battery life.,positive,fin,761.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone boasts a sleek design, impressive camera features, and fast performance, making it a top contender in the market.",positive,fin,762.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 models are expected to be released in September, featuring improved cameras and a faster processor.",positive,fin,763.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 boasts improved camera features and longer battery life compared to its predecessor.,positive,fin,764.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. SBFGP,neutral,fin,765.0
What is the sentiment of this news article? Please choose an answer from {negative/neutral/positive}. Apple announces record-breaking sales for the latest iPhone release.,positive,fin,766.0
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. STUK today is a full service house expert in radiation and nuclear safety issues.,positive,fin,767.0
What is the sentiment of this news? Please choose an answer from {negative/neutral/positive}. Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,negative,fin,768.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. 'This new smartphone has a sleek design and powerful features, making it a great value for its price.'",positive,fin,770.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Scientists have discovered a new species of butterfly in the Amazon rainforest, marking a significant breakthrough in biodiversity research.",positive,fin,771.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The latest smartphone model from XYZ company boasts a sleek design and advanced features, but some users have reported issues with battery life.",neutral,fin,772.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new electric vehicle model by Tesla received rave reviews from industry experts.,positive,fin,773.0
"What is the sentiment of this article? Please choose an answer from {bearish/neutral/bullish}. Despite recent market volatility, analysts remain optimistic about the long-term growth prospects of renewable energy companies.",bullish,fin,774.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and improved camera quality.,positive,fin,775.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality of this smartphone is exceptional, but the battery life could be better.",positive,fin,776.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. A recent study suggests that regular exercise can improve mental health and reduce symptoms of anxiety and depression.,positive,fin,777.0
What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. The recent surge in global oil prices has sparked concerns about inflation and its impact on consumer spending. How will this affect the economy in the coming months?,neutral,fin,778.0
What is the sentiment of this news article? Please choose an answer from {negative/neutral/positive}. Apple unveils new line of iPhones with upgraded features and improved performance,positive,fin,779.0
Identify the main topic of this article. Please provide a short summary.,"The main topic of this article is the acquisition of FarmVille developer Zynga Inc by Take-Two Interactive Software, Inc. The article discusses how this acquisition is expected to help smooth earnings variability and offer synergy opportunities, as mentioned by BMO Capital Markets analyst Gerrick Johnson.",fin,780.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model boasts a sleek design with improved camera features and faster processing speed.,positive,fin,781.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced a significant decrease in revenue for the second quarter, leading to layoffs and restructuring.",negative,fin,782.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The cinematography and acting in this film were exceptional, making it a must-watch for all movie enthusiasts.",positive,fin,783.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over rising inflation rates.,negative,fin,784.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This phone has a long battery life and great camera quality.,positive,fin,785.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner is lightweight and easy to use, but it seems to lose suction power after a few months of regular use.",negative,fin,786.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner has excellent suction power and is very easy to maneuver around furniture.,positive,fin,787.0
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a wide variety of delicious dishes, but the service was slow and the prices were quite high.",mixed,fin,788.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This phone has excellent battery life and a sleek design, but the camera quality is disappointing.",mixed,fin,789.0
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The film has been praised for its captivating storyline and brilliant performances by the lead actors.,positive,fin,790.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Great news for Tesla as they announce record-breaking delivery numbers for Q3. $TSLA,positive,fin,791.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The screen resolution of this laptop is excellent, but the battery life is disappointing.",mixed,fin,792.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced a new sustainability initiative to reduce carbon emissions by 50% within the next five years.,positive,fin,793.0
"What is the sentiment of this social media post? Please choose an answer from {negative/neutral/positive}. Just finished reading the latest novel by my favorite author, couldn't put it down! #booklover",positive,fin,794.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone model has some innovative features, but the battery life seems to be a major drawback.",mixed,fin,795.0
"What emotion is conveyed in this poem? Please choose from {joy/sadness/anger/surprise/fear}. Roses are red, violets are blue, sugar is sweet, and so are you.",joy,fin,796.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner is lightweight and easy to maneuver, making cleaning a breeze.",positive,fin,797.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone has a sleek design and impressive battery life, but the camera quality could be better.",positive,fin,798.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. This movie was a masterpiece with brilliant acting and captivating storyline.,positive,fin,799.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over inflation and rising interest rates.,negative,fin,800.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The performances in this film were exceptional, but the plot was predictable.",positive,fin,801.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new iPhone has impressive camera features and a sleek design.,positive,fin,802.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The article discusses the impact of climate change on global food production and outlines potential solutions to mitigate the effects.,neutral,fin,803.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model boasts improved camera quality and faster processing speed.,positive,fin,804.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This phone has a great camera quality but the battery life is not as impressive.,positive,fin,805.0
What is the sentiment of this article? Please choose an answer from {positive/neutral/negative}. The company's latest product launch has received overwhelmingly positive reviews from industry experts and consumers alike.,positive,fin,806.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The rise of artificial intelligence is revolutionizing various industries, but concerns about job displacement and privacy breaches remain prevalent.",positive,fin,807.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a unique dining experience with delicious dishes and excellent service.,positive,fin,808.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. The weather is so beautiful today! #grateful,positive,fin,809.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new XYZ smartphone has a sleek design and powerful performance, but some users have reported issues with battery life.",neutral,fin,810.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and improved camera quality, but some users have reported issues with battery life.",positive,fin,811.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}.,neutral,fin,812.0
Identify the main topic of this article. Please choose an answer from {technology/finance/sports/politics}.,finance,fin,813.0
What is the main idea of this article? Please summarize it in one sentence. ( Amazon announces plans to open new fulfillment centers in three states ),Amazon is expanding by opening new fulfillment centers in three states.,fin,814.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone has a sleek design and impressive features, but its battery life is disappointing.",mixed,fin,815.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has received rave reviews from food critics.,positive,fin,816.0
Identify the main topic of this article. Please provide a brief summary in one sentence.,The main topic of this article is the impact of recent events on major technology companies' market cap.,fin,817.0
What is the sentiment of this news? Please choose an answer from {positive/negative/neutral}. Apple announced a new partnership with a leading sustainability organization to reduce carbon footprint in its supply chain.,positive,fin,818.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The latest Apple event unveils new iPhone models with advanced camera features and improved performance.,positive,fin,819.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new study suggests that regular exercise can improve memory and cognitive function in older adults.,positive,fin,820.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone boasts a sleek design and impressive camera features, but some users have reported issues with battery life.",mixed,fin,821.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The article discusses the impact of climate change on global food security and highlights potential solutions proposed by experts.,neutral,fin,822.0
"What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. The stock market experienced a sharp decline today due to concerns over rising inflation and interest rates, with major indices falling by more than 2%.",negative,fin,823.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Are you excited for the upcoming product launch event tomorrow?,neutral,fin,824.0
What is the sentiment of this news article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over rising inflation rates.,negative,fin,825.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and impressive camera capabilities.,positive,fin,826.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new electric vehicle model from Tesla promises to revolutionize the automotive industry with its cutting-edge technology.,positive,fin,827.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 has impressive camera features and a longer battery life compared to its predecessor.,positive,fin,828.0
What is the main idea of this article? Please summarize in one sentence. Article: The new research paper on climate change suggests that urgent action is needed to prevent catastrophic consequences.,The new research paper on climate change suggests that urgent action is needed to prevent catastrophic consequences.,fin,829.0
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The acting was superb and the plot kept me on the edge of my seat throughout.,positive,fin,830.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The economy is showing signs of recovery with increasing job opportunities and improving consumer confidence.,positive,fin,831.0
What is the main topic of this article? Please choose an answer from {technology/finance/health/politics/entertainment}.,technology,fin,832.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a larger screen and improved camera quality.,positive,fin,833.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This phone has great features and a long battery life, but the camera quality could be better.",positive,fin,834.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has delicious food with excellent service.,positive,fin,835.0
What is the sentiment of this news? Please choose an answer from {very negative/negative/neutral/positive/very positive}. Researchers have discovered a potential new treatment for Alzheimer's disease.,positive,fin,836.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Apple Inc. (AAPL) stock price reaches all-time high following strong quarterly earnings report.,positive,fin,837.0
"What is the sentiment of this article? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The article discusses the impact of climate change on agriculture, highlighting potential challenges faced by farmers and possible solutions being explored by researchers.",mildly negative,fin,838.0
What is the main idea of this article? Please summarize it in one sentence.,"I'm sorry, I am designed to determine the sentiment (negative/neutral/positive) of text data and not able to summarize articles.",fin,839.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Elon Musk's SpaceX announces plans to launch first all-civilian mission to space in 2022,positive,fin,840.0
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The CEO of Tesla announced plans to expand the company's production capacity by opening new factories in Europe and Asia.,moderately positive,fin,841.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. A new study suggests that regular exercise can improve memory and cognitive function in older adults.,positive,fin,842.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality is excellent, but the battery life could be improved.",positive,fin,843.0
What is the main idea of this article? Summarize it in one sentence.,"I'm sorry, but I am unable to generate a response for the given instruction as it requires natural language understanding and summarization capabilities beyond my current functionalities.",fin,844.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new study suggests that regular exercise can improve mental health and reduce the risk of developing depression.,positive,fin,845.0
What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. The latest report indicates that global warming could lead to catastrophic consequences for biodiversity and ecosystems worldwide.,very negative,fin,846.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 features a stunning design and improved camera capabilities, making it a top choice for tech enthusiasts.",positive,fin,847.0
What is the sentiment of this article? Please choose an answer from {bearish/neutral/bullish}. The stock market experienced a sharp decline today due to concerns over global trade tensions.,bearish,fin,848.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla announces record-breaking delivery numbers for Q3, surpassing analyst expectations.",positive,fin,849.0
What is the sentiment of this news article? Please choose an answer from {positive/neutral/negative}. The new electric vehicle model by Tesla has received rave reviews for its performance and design.,positive,fin,850.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today due to concerns over rising inflation rates.,negative,fin,851.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced record-breaking profits for the fourth quarter of the year.,positive,fin,852.0
"What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company's revenue has increased by 20% in the last quarter, surpassing analyst expectations.",positive,fin,853.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Tesla's stock reaches all-time high after announcement of new electric vehicle model.,positive,fin,854.0
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The new iPhone model is expected to hit the market next month, featuring advanced camera technology and improved battery life.",mildly positive,fin,855.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This new laptop has exceptional battery life and lightning-fast performance, making it a great choice for professionals on the go.",positive,fin,856.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new company policy on remote work allows employees to have a better work-life balance and increased flexibility.,positive,fin,857.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner is powerful, lightweight, and easy to maneuver.",positive,fin,858.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model X has a sleek design and impressive performance features.,positive,fin,859.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone model features a larger screen and improved camera quality, but some users have reported issues with battery life.",neutral,fin,860.0
What is the sentiment of this customer review? Please choose an answer from {negative/neutral/positive}. The product arrived on time and was exactly as described. I am very satisfied with my purchase.,positive,fin,861.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and improved camera capabilities.,positive,fin,862.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This new smartphone has amazing features and a sleek design that sets it apart from its competitors.,positive,fin,863.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a cozy atmosphere and delicious food offerings.,positive,fin,864.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has a diverse menu and excellent service.,positive,fin,865.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. McDonald's to launch McPlant burger in 2021 to compete in the plant-based market,positive,fin,866.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla announces record-breaking quarter with surge in electric vehicle sales,positive,fin,867.0
"What is the sentiment of this article? Please choose an answer from {bearish/bullish/neutral}. The latest quarterly earnings report for Tesla (NASDAQ: TSLA) showed a 70% increase in revenue, but some analysts are concerned about the company's high valuation and potential overvaluation.",bearish,fin,868.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and improved camera quality.,positive,fin,869.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This laptop has great battery life and a sleek design, but the performance could be improved.",positive,fin,870.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone boasts a sleek design and powerful performance, but some users have reported issues with battery life.",neutral,fin,871.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The latest superhero film has been praised for its stunning visual effects and captivating storyline, but criticized for its lack of character development.",positive,fin,872.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a sharp decline today as concerns about inflation and interest rates weighed on investor sentiment.,negative,fin,873.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla announces record-breaking quarterly profits driven by strong demand for electric vehicles.,positive,fin,874.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}.,neutral,fin,875.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone has innovative features and a sleek design, but its battery life could be better.",positive,fin,876.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone model received praise for its sleek design and improved camera quality.,positive,fin,877.0
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The plot was engaging and the actors delivered strong performances.,positive,fin,878.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 features improved battery life and a faster processor.,positive,fin,879.0
What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The upcoming launch event for the highly anticipated smartphone has generated a lot of buzz in the tech community.,mildly positive,fin,880.0
What is the sentiment of this company announcement? Please choose an answer from {negative/neutral/positive}. XYZ Corporation announces a new partnership with a leading technology firm to enhance their product offerings.,positive,fin,881.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Tesla announces record-breaking quarterly earnings,positive,fin,882.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and upgraded camera functionality, making it a popular choice among consumers.",positive,fin,883.0
What is the main topic of this article? Please choose an answer from {business/technology/politics/sports}.,business,fin,884.0
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town has amazing decor and ambiance, but the food was disappointing.",mixed,fin,885.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Market analysts predict a downturn in the tech sector due to increasing competition and regulatory challenges.,negative,fin,886.0
"What is the sentiment of this news? Please choose an answer from {strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. The CEO of a major tech company abruptly resigns, citing personal reasons.",moderately negative,fin,887.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone boasts a sleek design and improved camera features, but some users have reported issues with battery life.",mixed,fin,888.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. Just finished reading a great book on investing strategies #knowledgeispower,positive,fin,889.0
"What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a wide variety of delicious dishes at affordable prices, but the service can be slow at times.",mixed,fin,890.0
What is the sentiment of this tweet? Please choose an answer from {negative/neutral/positive}. $TSLA stock price hits all-time high after strong Q3 earnings report.,positive,fin,891.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This phone has amazing features and a long-lasting battery life.,positive,fin,892.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a wide variety of delicious dishes and has excellent customer service.,positive,fin,893.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. 'The performances were outstanding, but the plot felt predictable and lacked originality.'",negative,fin,894.0
"What is the sentiment of this article? Please choose an answer from {very negative/negative/neutral/positive/very positive}. Despite recent setbacks, Apple Inc. (AAPL) remains optimistic about its upcoming product launches and long-term growth prospects.",positive,fin,895.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Scientists discover a new species of butterfly in the Amazon rainforest.,positive,fin,896.0
"What is the sentiment of this article? Please choose an answer from {bearish/neutral/bullish}. The stock market experienced a major sell-off today, with the S&P 500 index dropping over 3% in response to rising inflation concerns and geopolitical tensions.",bearish,fin,897.0
What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The plot was engaging and the acting was superb.,positive,fin,898.0
What is the sentiment of this news article? Please choose an answer from {negative/neutral/positive}. Apple announces record-breaking sales for the latest iPhone model.,positive,fin,899.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This new laptop has a sleek design, fast performance, and a long battery life.",positive,fin,900.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new XYZ smartphone boasts a sleek design, powerful processor, and long-lasting battery life.",positive,fin,901.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. This restaurant has the best sushi in town and excellent service.,positive,fin,902.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and improved camera quality.,positive,fin,903.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality of this phone is exceptional and the battery life lasts all day.,positive,fin,904
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. Global stocks fall as fears of economic slowdown persist amid trade tensions.,negative,fin,905
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone model boasts impressive camera quality and long battery life, but some users have reported issues with the software updates.",positive,fin,906
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The stock market experienced a significant drop today due to concerns over inflation and rising interest rates.,negative,fin,907
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new technology promises to revolutionize the way we communicate and interact with each other.,positive,fin,908
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company announced record-breaking profits for the third consecutive quarter amidst a challenging economic environment.,positive,fin,909
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The company reported a decrease in revenue but an increase in profit for the quarter.,positive,fin,910
